CHART_ID,SONG_ID,POSITION,STREAMS
regional-pe-weekly-2021-12-23,43qcs9NpJhDxtG91zxFkj7,98.0,134879
regional-de-weekly-2021-04-29,5uEYRdEIh9Bo4fpjDd4Na9,92.0,582874
regional-hk-weekly-2021-12-23,46v9FzDCZyGELTEsAnnXFf,42.0,71286
regional-de-weekly-2021-02-04,5pJfsdwHXqs2KHnrpYmLDv,75.0,669683
regional-bg-weekly-2021-12-23,2fgAjk7DbAHj7G7IbVIWiM,169.0,6829
regional-jp-weekly-2021-12-23,5ptl2PXkiSth54HCuGO7vN,130.0,251048
regional-de-weekly-2021-08-05,6f3Slt0GbA2bPZlz0aIFXN,37.0,971613
regional-hk-weekly-2021-12-23,4xqUroNrreYU2CobUl84NH,176.0,26737
regional-mx-weekly-2021-12-23,50pkO56KXHoH53sVPRSbZ3,62.0,1230415
regional-de-weekly-2021-09-30,2e9SUhfqprCWCWNXcZNjxP,75.0,665092
regional-in-weekly-2021-12-23,5nujrmhLynf4yMoMtj8AQF,103.0,573969
regional-de-weekly-2021-05-13,7s3VxmIizcDgDTRCA4kDzd,172.0,428204
regional-de-weekly-2021-04-08,453XFFLA4D028MrRuXBl9i,22.0,1290936
regional-de-weekly-2021-11-18,6fuO9uk9wbjCHvQJqk2Qpx,5.0,2379949
regional-mx-weekly-2021-12-23,3GSMdtJphymHEsR8K9jT5Q,148.0,829646
regional-de-weekly-2021-02-11,2YjkalYiseRDPYjpzLu8Vl,24.0,1204436
regional-de-weekly-2021-12-16,2FRnf9qhLbvw8fu4IBXx78,1.0,3310644
regional-it-weekly-2021-12-23,2Jn6Aiv9uOkNcPa1kHNCpc,124.0,405152
regional-pt-weekly-2021-12-23,7xapw9Oy21WpfEcib2ErSA,56.0,81671
regional-de-weekly-2021-12-16,6Uj1ctrBOjOas8xZXGqKk4,93.0,713596
regional-de-weekly-2021-11-04,0u2P5u6lvoDfwTYjAADbn4,179.0,405263
regional-ph-weekly-2021-12-23,3WUEs51GpcvlgU7lehLgLh,65.0,433048
regional-hn-weekly-2021-12-23,6UN6W5tj0qrMYV8N9MQMJC,121.0,17071
regional-ph-weekly-2021-12-23,0bYg9bo50gSsH3LtXe2SQn,22.0,842236
regional-de-weekly-2021-12-16,5F3sqL2deoeV2kr8Vn9H4V,45.0,1176243
regional-sg-weekly-2021-12-23,2QjOHCTQ1Jl3zawyYOpxh6,175.0,43920
regional-de-weekly-2021-07-29,5ZIFzmhVJRO3tRwtBXrPXh,54.0,804175
regional-cz-weekly-2021-12-23,0twbASvGKPDvbWviKZcpyy,119.0,57395
regional-de-weekly-2021-07-29,6OufwUcCqo81guU2jAlDVP,8.0,2339023
regional-ec-weekly-2021-12-23,704LUEih663hiE3CnyUrFW,26.0,125591
regional-de-weekly-2021-12-23,1foCxQtxBweJtZmdxhEHVO,159.0,596237
regional-pe-weekly-2021-12-23,2mL37yB3f3Lfy4iiXV02Qf,195.0,97058
regional-de-weekly-2021-01-21,4hSJUp6k7QeHLxU32MrLIU,1.0,6591363
regional-do-weekly-2021-12-23,3DarAbFujv6eYNliUTyqtz,150.0,17967
regional-de-weekly-2021-05-20,1t9WgS8FN0534tLBRwbaxO,115.0,531268
regional-de-weekly-2021-07-29,3H7ihDc1dqLriiWXwsc2po,167.0,438687
regional-de-weekly-2021-07-29,1wxnA0kd9ywcsxG2YABWwm,168.0,437456
regional-de-weekly-2021-06-24,0XXFjHW8325q9sYnYoB38B,51.0,907587
regional-de-weekly-2021-11-25,6Bupao0tigbVrHoTiZdQG2,37.0,1200086
regional-my-weekly-2021-12-23,2tGvwE8GcFKwNdAXMnlbfl,16.0,191045
regional-de-weekly-2021-07-08,5TWILNgPPsX8Vweesc88zH,133.0,529848
regional-de-weekly-2021-03-18,79s5XnCN4TJKTVMSmOx8Ep,151.0,441373
regional-de-weekly-2021-02-18,1GkHyypTFkUf0QQKwYoXH4,196.0,383339
regional-bo-weekly-2021-12-23,7MmrcXVA7A5zZ2CbDuGHNa,107.0,22822
regional-de-weekly-2021-06-17,79s5XnCN4TJKTVMSmOx8Ep,191.0,402558
regional-ee-weekly-2021-12-23,7jtQIBanIiJOMS6RyCx6jZ,120.0,7450
regional-hk-weekly-2021-12-23,3hdQIQYs13Gv2gdncFvKZ0,67.0,51911
regional-hk-weekly-2021-12-23,7qEHsqek33rTcFNT9PFqLf,164.0,27750
regional-cz-weekly-2021-12-23,4SUwvs2cjSe158RwNqk746,104.0,62028
regional-il-weekly-2021-12-23,1rD46iQRSw8f7W7KB1fjtR,114.0,37168
regional-de-weekly-2021-11-18,79lc69ZXfL4WmJIzVSDmWT,125.0,478139
regional-jp-weekly-2021-12-23,45jGOHwYKgsRYbAJ8DR61d,175.0,207789
regional-mx-weekly-2021-12-23,4NUt1fcnO9aQAELBgXq3Kr,95.0,1033784
regional-nl-weekly-2021-12-23,5F469F5Dk2Zzm6BpP0OhVq,117.0,266994
regional-de-weekly-2021-11-18,7toCqux0Ln42OttYYyds4k,146.0,452399
regional-de-weekly-2021-10-28,6NMA5MsBDOqwQuVT3IbwNj,193.0,378149
regional-is-weekly-2021-12-23,2uFaJJtFpPDc5Pa95XzTvg,21.0,30395
regional-de-weekly-2021-06-10,0zLCBJZSiELJf02ucPP9wb,106.0,574108
regional-de-weekly-2021-08-26,7Fz8qYsfyRfUCKCzdiCiaV,168.0,399933
regional-de-weekly-2021-12-16,2bG7aSMEAdOfBTVqToYBdc,64.0,931304
regional-de-weekly-2021-09-16,2pPO9YecZimmuVQfIzfV6U,78.0,648476
regional-de-weekly-2021-03-04,30bqVoKjX479ab90a8Pafp,110.0,525694
regional-il-weekly-2021-12-23,6hGTOtfKYnhSGWNfyCNPw0,98.0,40069
regional-lu-weekly-2021-12-23,5S12Ds2RswM2ITC0u1J01f,47.0,7788
regional-de-weekly-2021-03-04,1fAmxNqcMIv10kxqlJsLyu,160.0,438934
regional-gr-weekly-2021-12-23,7sqV5wrcZH0B4q8X9uHKFJ,101.0,49883
regional-de-weekly-2021-10-21,5Qj2s3QcOu3tU2S0TYSS7D,134.0,472863
regional-pt-weekly-2021-12-23,4gvrJnKCKIPiacNsWVQwEU,32.0,109507
regional-kr-weekly-2021-12-23,4iJprGt1rt5iy0sxXXaRWn,30.0,32481
regional-gb-weekly-2021-12-23,3AgiRs3oxc2dFh0CPUHXJs,53.0,1042438
regional-de-weekly-2021-02-25,0vWUhCPxpJOJR5urYbZypB,46.0,966852
regional-it-weekly-2021-12-23,4EC028SvtlC25iHQSG2OIa,73.0,561437
regional-au-weekly-2021-12-23,1LPSkqVhWVRUkKE03YUkpB,158.0,267616
regional-co-weekly-2021-12-23,3eFL5cxO22TpyjK3wNb27q,17.0,386630
regional-de-weekly-2021-07-15,285pBltuF7vW8TeWk8hdRR,192.0,388813
regional-de-weekly-2021-08-12,0vWUhCPxpJOJR5urYbZypB,185.0,381507
regional-de-weekly-2021-11-04,4ZtFanR9U6ndgddUvNcjcG,39.0,1104959
regional-ph-weekly-2021-12-23,2KnLkZ3z7PO3kgVGHGqDpD,193.0,207374
regional-sa-weekly-2021-12-23,7jtQIBanIiJOMS6RyCx6jZ,6.0,83572
regional-tw-weekly-2021-12-23,7zyYmIdjqqiX6kLryb7QBx,191.0,48676
regional-de-weekly-2021-04-08,07f2b3CTdgKKlhv0mqUksz,146.0,422845
regional-co-weekly-2021-12-23,4kELKaXaNP4EQR8Q8xNIID,117.0,123712
regional-at-weekly-2021-12-23,2SBr3MK1sdMs8IxdRcN6qz,47.0,114590
regional-de-weekly-2021-12-02,3cLXgIlvugVKpWBmO5v9oy,162.0,516228
regional-de-weekly-2021-05-06,0AKxA0LR1eHNIiyg4KMZGy,150.0,485489
regional-es-weekly-2021-12-23,1lV3QHHMAQt0Kc1ioZq2MP,90.0,463559
regional-se-weekly-2021-12-23,0JE1JQKvROHum6OoeMWogx,95.0,267989
regional-de-weekly-2021-10-14,3Wrjm47oTz2sjIgck11l5e,29.0,1310396
regional-de-weekly-2021-10-21,25r6MZ4Gtd76l43qnZI1DG,187.0,383711
regional-de-weekly-2021-04-29,3IjfWBZrBISpcLhIMY44T6,105.0,543932
regional-jp-weekly-2021-12-23,46AAVTHrvm4Dt9Kwk2uGKo,101.0,283848
regional-in-weekly-2021-12-23,0dLbrlAVPPjpPqnYfmJsWk,130.0,505788
regional-mx-weekly-2021-12-23,2n7ohqg1s68ToAHh4u9mcW,85.0,1072019
regional-de-weekly-2021-03-25,1diS6nkxMQc3wwC4G1j0bh,88.0,631468
regional-de-weekly-2021-11-25,09gysnJpfQ3ublBmJDfcEC,86.0,745876
regional-de-weekly-2021-11-11,5Z7J2Au61uO7K1ZPNG1eTv,109.0,522319
regional-my-weekly-2021-12-23,52CBUrIdyf8tbZaUY9iawE,166.0,53532
regional-gr-weekly-2021-12-23,6s21oobR6fHbSNVViAzwBt,18.0,123642
regional-pa-weekly-2021-12-23,2TH65lNHgvLxCKXM3apjxI,123.0,16729
regional-de-weekly-2021-11-04,5BQPjGZBnUrvRRhHIxxpt0,195.0,390772
regional-de-weekly-2021-02-25,0jndTxTVIWHswm2Wh2S8is,117.0,542366
regional-cz-weekly-2021-12-23,1K0njELsVmFeAZhDZNZmhJ,111.0,59545
regional-de-weekly-2021-02-25,5nujrmhLynf4yMoMtj8AQF,158.0,470642
regional-us-weekly-2021-12-23,37BZB0z9T8Xu7U3e65qxFy,197.0,1723254
regional-at-weekly-2021-12-23,5wANPM4fQCJwkGd4rN57mH,165.0,47704
regional-de-weekly-2021-11-04,6TVjsvC0IzHsVwfSmt2EjO,112.0,529930
regional-de-weekly-2021-06-17,0zLCBJZSiELJf02ucPP9wb,102.0,592914
regional-vn-weekly-2021-12-23,2WOpp4vm16unl0N3i3BNNv,45.0,86887
regional-nz-weekly-2021-12-23,38R0qj8C9eCRMf2nO5Slc4,131.0,63564
regional-do-weekly-2021-12-23,0VBB2FOTgZbrEd43TPZhUX,16.0,55478
regional-gt-weekly-2021-12-23,57dG9il4j7Hi7G8Cqgi0Ts,184.0,43572
regional-br-weekly-2021-12-23,7nsk0cwY5kfxBT21WEzmC0,169.0,861263
regional-eg-weekly-2021-12-23,5SSh0fKEEkyaBGOhQG47AE,56.0,25875
regional-de-weekly-2021-04-15,2CdTLdDjwZdVcm0bresVWx,150.0,448323
regional-de-weekly-2021-08-12,3jbAzLVcHiI5hYSkcKe1Ty,74.0,667234
regional-be-weekly-2021-12-23,5wANPM4fQCJwkGd4rN57mH,,94571
regional-ec-weekly-2021-12-23,3rdAz1fbUfZxYgaCviYhRo,10.0,193580
regional-de-weekly-2021-02-11,5lrq8sHObtY0xMmF7Ukzl7,49.0,826511
regional-de-weekly-2021-06-24,1MAqcAU0vwCpDosgRzoEHV,132.0,481454
regional-de-weekly-2021-05-13,1iAyJBksvAI6DQEnzv8l1E,73.0,693240
regional-hu-weekly-2021-12-23,370oYn3s5EKu7ziUpMQQTr,85.0,56393
regional-sv-weekly-2021-12-23,7hynhxDoDpgMIV12JuVtNa,122.0,24121
regional-de-weekly-2021-08-26,4p4EJiDJtvf9MFFk6zEQad,146.0,426317
regional-dk-weekly-2021-12-23,46HNZY1i7O6jwTA7Slo2PI,123.0,104017
regional-es-weekly-2021-12-23,1lMuQJHBznRfq7GdQrIQN4,111.0,422398
regional-cr-weekly-2021-12-23,5jW3rF4URMdK7tO2xjS5EI,119.0,33554
regional-jp-weekly-2021-12-23,2FHexlZenTsS3lsjUYHiDx,181.0,203555
regional-de-weekly-2021-09-23,6NMA5MsBDOqwQuVT3IbwNj,116.0,540963
regional-gt-weekly-2021-12-23,5RubKOuDoPn5Kj5TLVxSxY,38.0,93315
regional-de-weekly-2021-05-27,1xQ6trAsedVPCdbtDAmk0c,142.0,472902
regional-ee-weekly-2021-12-23,7lQ8MOhq6IN2w8EYcFNSUk,101.0,7877
regional-de-weekly-2021-11-18,6Uj1ctrBOjOas8xZXGqKk4,58.0,804914
regional-ph-weekly-2021-12-23,0sNZsYY8LSCCM4tC2y0zR1,38.0,641320
regional-de-weekly-2021-12-02,3eJH2nAjvNXdmPfBkALiPZ,57.0,1022228
regional-pa-weekly-2021-12-23,5YYW3yRktprLRr47WK219Y,166.0,14558
regional-de-weekly-2021-04-22,285pBltuF7vW8TeWk8hdRR,138.0,452953
regional-de-weekly-2021-05-27,51Of5p3lKZeOg6itfs4og4,129.0,514044
regional-de-weekly-2021-05-06,5nujrmhLynf4yMoMtj8AQF,21.0,1425463
regional-in-weekly-2021-12-23,43GfQ1SC17rBWiHkOtdwK8,136.0,494107
regional-de-weekly-2021-06-17,1SVI1xBJz23bUK3HrX8Kka,138.0,503405
regional-de-weekly-2021-06-17,1WUXlAFlKIu7fixKZvQECX,62.0,850061
regional-nz-weekly-2021-12-23,07GvNcU1WdyZJq3XxP0kZa,102.0,74214
regional-lv-weekly-2021-12-23,2BcMwX1MPV6ZHP4tUT9uq6,130.0,8732
regional-de-weekly-2021-05-20,2IePEfMAtqWS6rLXXFZIgI,132.0,491629
regional-fr-weekly-2021-12-23,5PjdY0CKGZdEuoNab3yDmX,19.0,1217856
regional-de-weekly-2021-12-23,2O3MQ6H3gjrIWDcpeTrikT,73.0,1016872
regional-de-weekly-2021-11-11,4CmlMt0EpSVfppe7VX6MdV,131.0,470796
regional-de-weekly-2021-10-28,46HNZY1i7O6jwTA7Slo2PI,46.0,1090783
regional-de-weekly-2021-08-19,58VgSGe9D9xz3BSvY9Gpua,133.0,455893
regional-uy-weekly-2021-12-23,1p7m9H4H8s0Y7SgRm7j3ED,162.0,19797
regional-de-weekly-2021-08-26,7hxHWCCAIIxFLCzvDgnQHX,139.0,442508
regional-za-weekly-2021-12-23,6f3Slt0GbA2bPZlz0aIFXN,42.0,48518
regional-de-weekly-2021-02-11,6QVxJg8q95hEuPgNRb56jK,31.0,1083724
regional-de-weekly-2021-03-11,2QjOHCTQ1Jl3zawyYOpxh6,141.0,462628
regional-de-weekly-2021-07-22,1fW5PpJSmPiVXAi0l92PHm,121.0,571679
regional-py-weekly-2021-12-23,2MnLkFqY9Rpg9s3Zv6ZJdK,165.0,33142
regional-de-weekly-2021-01-21,5QO79kh1waicV47BqGRL3g,58.0,755639
regional-tw-weekly-2021-12-23,66YKSygcUZHHqHJZcWslI3,164.0,52559
regional-de-weekly-2021-07-29,7toCqux0Ln42OttYYyds4k,39.0,999910
regional-de-weekly-2021-07-15,5Z8Dj3LtbyCMiwE86rhg2f,179.0,410640
regional-cy-weekly-2021-12-23,0u2P5u6lvoDfwTYjAADbn4,163.0,3610
regional-ro-weekly-2021-12-23,0YqAy8XXxxaSynYPIqVuAt,195.0,19802
regional-lv-weekly-2021-12-23,1SV1fxF65n9NhRHp3KlBuu,31.0,17422
regional-de-weekly-2021-05-27,67BtfxlNbhBmCDR2L2l8qd,8.0,2142870
regional-id-weekly-2021-12-23,3wefloF3t1sFZx8YMFhqYB,49.0,693793
regional-de-weekly-2021-12-16,6Dy1jexKYriXAVG6evyUTJ,96.0,697735
regional-ma-weekly-2021-12-23,7IvCjYPYqZgtyEf9k7ofuG,195.0,12516
regional-ch-weekly-2021-12-23,6YJdPrH3i2POzu7hdHIRrb,153.0,55216
regional-lu-weekly-2021-12-23,6tjituizSxwSmBB5vtgHZE,25.0,14002
regional-de-weekly-2021-06-17,5QO79kh1waicV47BqGRL3g,54.0,898808
regional-us-weekly-2021-12-23,2O3MQ6H3gjrIWDcpeTrikT,118.0,2251233
regional-de-weekly-2021-01-28,5iUveERei5JgBhqWlu3JIN,179.0,404092
regional-de-weekly-2021-06-03,0VjIjW4GlUZAMYd2vXMi3b,58.0,945158
regional-pa-weekly-2021-12-23,1xK1Gg9SxG8fy2Ya373oqb,50.0,28977
regional-pl-weekly-2021-12-23,0O4OIQKow8DloWa7UzIgyd,10.0,1034302
regional-de-weekly-2021-08-05,6Uj1ctrBOjOas8xZXGqKk4,182.0,403904
regional-de-weekly-2021-04-01,6a3kNt1UlUOapDKmEr3JzZ,2.0,3386785
regional-de-weekly-2021-07-29,1MAqcAU0vwCpDosgRzoEHV,191.0,401929
regional-tr-weekly-2021-12-23,5iloeEnYSKxjR9GSOAgu4D,182.0,267680
regional-de-weekly-2021-10-14,2prnn41CblB8B4yWACDljP,94.0,587544
regional-pt-weekly-2021-12-23,3Kkjo3cT83cw09VJyrLNwX,96.0,59580
regional-ua-weekly-2021-12-23,1r9xUipOqoNwggBpENDsvJ,9.0,104936
regional-mx-weekly-2021-12-23,4cV6ld7uIs906zOwNscoBM,145.0,833426
regional-de-weekly-2021-04-08,5uEYRdEIh9Bo4fpjDd4Na9,103.0,524122
regional-de-weekly-2021-12-30,3uUuGVFu1V7jTQL60S1r8z,35.0,1600784
regional-it-weekly-2021-12-23,2wsuLKApNAWiFuCFJdRjlW,170.0,322413
regional-gt-weekly-2021-12-23,2BEcap3xJtmiPaHKyfQi4e,30.0,98197
regional-lv-weekly-2021-12-23,7ycWLEP1GsNjVvcjawXz3z,153.0,8049
regional-ma-weekly-2021-12-23,1qmQtjLHkjwrRzuFmP9smG,15.0,49633
regional-de-weekly-2021-05-06,4J3biLjC3kOx2h82QTnNHK,59.0,900548
regional-dk-weekly-2021-12-23,7f3FPKXzk0fG84G3aY5jM2,172.0,80230
regional-be-weekly-2021-12-23,0u2P5u6lvoDfwTYjAADbn4,,68169
regional-de-weekly-2021-04-08,1M4OcYkxAtu3ErzSgDEfoi,70.0,622063
regional-de-weekly-2021-09-16,19YDxP2SobkJeJmiXS6i6K,166.0,407445
regional-uy-weekly-2021-12-23,0lJE8f0lx8mUSfMyxeYpiC,1.0,229052
regional-de-weekly-2021-04-08,6a3kNt1UlUOapDKmEr3JzZ,4.0,2625722
regional-de-weekly-2021-12-23,6eT8nslwFQTMCn3TqhLB7i,102.0,761530
regional-it-weekly-2021-12-23,20PzhsnRtXAZZv5EymhQsZ,145.0,360324
regional-de-weekly-2021-01-28,2r6OAV3WsYtXuXjvJ1lIDi,104.0,527169
regional-cy-weekly-2021-12-23,6Jzdxguk63s6CVVXHIrQ0x,138.0,3973
regional-br-weekly-2021-12-23,2aqqXrjrPdRHU9uSeRmL3C,134.0,1030112
regional-de-weekly-2021-09-23,1F6M6AYVNkLirzH8jEoVC2,100.0,567312
regional-de-weekly-2021-03-04,6PA5kMfB3Hbi7rFFKiRIf4,31.0,1206436
regional-de-weekly-2021-05-20,4eNW5iyZwK6ZgyZTojV4vI,54.0,872449
regional-de-weekly-2021-02-25,4l3gYrDfWFUsxZRjbsoar0,125.0,524728
regional-de-weekly-2021-07-22,6j0l7Hjt6qeDCQnYBZuJXY,200.0,398622
regional-lu-weekly-2021-12-23,5JBtWpLoGO62gb5vax505b,141.0,4057
regional-sg-weekly-2021-12-23,2J0TRU2EDG29qlmxdGa4xa,96.0,57908
regional-it-weekly-2021-12-23,3QdtpN3K8s2aDsX6o10KZK,2.0,1863675
regional-vn-weekly-2021-12-23,5xOkL4eAs735nm6mcnvfS6,62.0,70751
regional-ar-weekly-2021-12-23,2YZDh5CecWx0qlFiTvqVQ9,65.0,527980
regional-ca-weekly-2021-12-23,5xlS0QkVrSH7ssEbBgBzbM,60.0,512823
regional-ae-weekly-2021-12-23,6M3PsepEj5gyJoIi7Xvr7u,123.0,11643
regional-ph-weekly-2021-12-23,6bMSUhAmaAGTb5RTTuzWE3,190.0,210951
regional-de-weekly-2021-12-23,6tjituizSxwSmBB5vtgHZE,47.0,1389011
regional-de-weekly-2021-10-21,2BcMwX1MPV6ZHP4tUT9uq6,198.0,376223
regional-de-weekly-2021-04-01,3ipliatTDndCmnYGaNiAbI,127.0,521174
regional-ma-weekly-2021-12-23,22YGEzwGJwqoFKJ0URX1cl,43.0,30198
regional-bo-weekly-2021-12-23,2rCbl9naJYhaxjLsfx88uM,16.0,70816
regional-cl-weekly-2021-12-23,6qraVL4IJaIj0IuEexYJNa,196.0,203512
regional-it-weekly-2021-12-23,2tIyoiGw4F82z2C8zb7eZB,17.0,1155299
regional-de-weekly-2021-01-14,09neQCQwBgcu9r2QHE6YpP,74.0,614826
regional-co-weekly-2021-12-23,6D2TCm4nf5nxAcdGJ7w3QP,20.0,347348
regional-de-weekly-2021-12-23,6OufwUcCqo81guU2jAlDVP,84.0,870106
regional-de-weekly-2021-05-20,2cnKST6T9qUo2i907lm8zX,89.0,634383
regional-co-weekly-2021-12-23,1JpzJfxjHGFUyTHXLZidok,1.0,1209957
regional-ie-weekly-2021-12-23,6feiJqgHqeSvkGUzf11AYs,119.0,72950
regional-de-weekly-2021-10-07,4pt5fDVTg5GhEvEtlz9dKk,34.0,1221526
regional-de-weekly-2021-11-18,4KNeXUjINFJmLceS4KUYGa,101.0,574513
regional-ru-weekly-2021-12-23,0pJQI29n8ZfWTTUWn6Ncvb,66.0,215960
regional-sv-weekly-2021-12-23,5J7teKIJGtqVypgYI6sqXj,30.0,48619
regional-it-weekly-2021-12-23,2V8AxW9KS5i60ccy7tXCP6,93.0,499362
regional-de-weekly-2021-03-04,2pPO9YecZimmuVQfIzfV6U,63.0,705611
regional-ar-weekly-2021-12-23,1GYJpuLq41vEVKXiHGEY9j,10.0,1535448
regional-de-weekly-2021-02-25,5yUzqd3H7cmJ1no6B4uTzu,23.0,1441476
regional-mx-weekly-2021-12-23,26QApq0cuO9brJigr0C0W4,136.0,860336
regional-ro-weekly-2021-12-23,0VYVBOg9wXe2Dwhv6EL67K,32.0,47790
regional-be-weekly-2021-12-23,7hU3IHwjX150XLoTVmjD0q,,63302
regional-de-weekly-2021-04-08,285pBltuF7vW8TeWk8hdRR,131.0,449936
regional-ma-weekly-2021-12-23,6l9szU9SbBqJKLU3L2QXmi,66.0,23536
regional-de-weekly-2021-02-25,0PvFJmanyNQMseIFrU708S,129.0,516550
regional-de-weekly-2021-04-01,5wvuvSerLcNK5Xc8v2duWn,180.0,441220
regional-cr-weekly-2021-12-23,17jcYtUYRhpPL19fDedfTD,200.0,25061
regional-sg-weekly-2021-12-23,5zFglKYiknIxks8geR8rcL,115.0,52768
regional-tw-weekly-2021-12-23,7sMBvZCSUl99bJLXZaLa0b,101.0,69618
regional-lu-weekly-2021-12-23,1N1ZpYUJc9fwrqk53FGgWv,135.0,4190
regional-de-weekly-2021-02-18,6PA5kMfB3Hbi7rFFKiRIf4,20.0,1338672
regional-pa-weekly-2021-12-23,6C1RD7YQVvt3YQj0CmuTeu,133.0,16286
regional-il-weekly-2021-12-23,6SuC1LItQ9V9SjET2EvvtD,15.0,95121
regional-de-weekly-2021-07-15,6uqyE384HDSsuwpoF4mjrL,24.0,1169439
regional-de-weekly-2021-04-01,1O2gOblgfyostGPbLzqghY,163.0,458901
regional-de-weekly-2021-01-14,5nujrmhLynf4yMoMtj8AQF,135.0,450397
regional-il-weekly-2021-12-23,5RnhWaP5VD3eJN3J0chPmh,135.0,32667
regional-id-weekly-2021-12-23,7n2FZQsaLb7ZRfRPfEeIvr,19.0,1136013
regional-kr-weekly-2021-12-23,46HNZY1i7O6jwTA7Slo2PI,9.0,56189
regional-de-weekly-2021-01-14,2A0CxheiQGQdCiKtOR7jMP,164.0,409528
regional-it-weekly-2021-12-23,1SC5rEoYDGUK4NfG82494W,134.0,379538
regional-is-weekly-2021-12-23,4obaOUpNvRNvSawQjNQH4a,72.0,15839
regional-de-weekly-2021-05-13,5QuFo1KkBS188f11OVrlxl,139.0,475004
regional-ca-weekly-2021-12-23,7qEHsqek33rTcFNT9PFqLf,153.0,304003
regional-hk-weekly-2021-12-23,06bzWBi4FyF85A57GlV4H8,46.0,70731
regional-uy-weekly-2021-12-23,2qEoAz0i6yEz5dPggABcLH,7.0,124549
regional-id-weekly-2021-12-23,51lPx6ZCSalL2kvSrDUyJc,60.0,558479
regional-do-weekly-2021-12-23,7zNGzcGEnfVld7PdlXSeSa,62.0,27194
regional-be-weekly-2021-12-23,1xYzN6PXSwoOChUJnq8eJU,,87536
regional-de-weekly-2021-07-15,51S7lhJk6AHiFg0PhJupfz,16.0,1564423
regional-bo-weekly-2021-12-23,3JCaq3KDSROg3TXhdiDa9n,23.0,61087
regional-de-weekly-2021-12-02,2Oi1IJ6JEUX1aya9VUAA1Z,40.0,1232073
regional-de-weekly-2021-05-13,5YaskwnGDZFDRipaqzbwQx,16.0,1683488
regional-my-weekly-2021-12-23,6TBJkXHPhu3EsMk1bshwuI,4.0,270045
regional-cy-weekly-2021-12-23,1SOClUWhOi8vHZYMz3GluK,32.0,8200
regional-at-weekly-2021-12-23,0VjIjW4GlUZAMYd2vXMi3b,127.0,57823
regional-de-weekly-2021-12-23,0rcZQ6JZa6nBKPZknprI5l,177.0,552579
regional-de-weekly-2021-08-12,5STeQZH1Ahz3h0X9Njaij7,37.0,1053170
regional-de-weekly-2021-06-17,4Zw1q30iIprby9j9nV8O4O,124.0,534348
regional-de-weekly-2021-03-04,27OeeYzk6klgBh83TSvGMA,12.0,1706140
regional-at-weekly-2021-12-23,2xGO2UjzxeVQSIkyg98vck,17.0,204061
regional-id-weekly-2021-12-23,1mruWrUwAVe2XkksUQiaHK,67.0,493521
regional-sk-weekly-2021-12-23,5RVpaJ69zRKkaU1sCs8pBh,28.0,76914
regional-gt-weekly-2021-12-23,5jW3rF4URMdK7tO2xjS5EI,145.0,48434
regional-sa-weekly-2021-12-23,7CTkmBM1Ff1lc35v0rcD24,143.0,15622
regional-de-weekly-2021-02-25,2vBET2pmrQqafaS6zIaYta,147.0,484735
regional-ch-weekly-2021-12-23,149BxWeweaCqmsyedkNiiE,35.0,139180
regional-de-weekly-2021-08-05,28tBoBognmn3BBdfjPzSw9,74.0,657476
regional-uy-weekly-2021-12-23,75HnDKDqsmEzdOKFWe5FZS,75.0,31743
regional-de-weekly-2021-05-27,6z7fOAKMA2CcnVzRrNR2T3,11.0,1965250
regional-ni-weekly-2021-12-23,4HzqWEdAbzcVFDv0pvxV4w,11.0,28606
regional-se-weekly-2021-12-23,63IaMjanvXp9c3f0Y7OImT,64.0,370801
regional-cr-weekly-2021-12-23,2TzkIzgzIHhewMxyh1u4hh,198.0,25127
regional-fr-weekly-2021-12-23,2uFaJJtFpPDc5Pa95XzTvg,153.0,399762
regional-de-weekly-2021-06-03,0oSIYJiJNBXIMVCUEhsN1q,25.0,1486544
regional-de-weekly-2021-08-12,51Of5p3lKZeOg6itfs4og4,138.0,447338
regional-ee-weekly-2021-12-23,1yxcKrEcxt4O03IIC25yHk,176.0,6068
regional-kr-weekly-2021-12-23,0tgxvf4rqBBeEB54h0nnRD,115.0,14163
regional-dk-weekly-2021-12-23,1riz98oXED5awZsqH5A84A,115.0,110000
regional-de-weekly-2021-07-29,4SR46lHTitWMTzRTwsFIa6,111.0,546339
regional-de-weekly-2021-08-05,7MC4XR9M9amdmKQr2iDF7i,21.0,1242363
regional-de-weekly-2021-09-23,2knDuFWczh1Wv92eBAdPTa,56.0,777405
regional-de-weekly-2021-11-18,5GzBVGr752l5qcGo2ZBNoS,97.0,582342
regional-de-weekly-2021-08-12,58GxgFEG5uHc9oMhofuuIP,64.0,744641
regional-de-weekly-2021-01-14,4UOXo3xWnxYdTf3sFyRaUG,185.0,380704
regional-de-weekly-2021-09-16,1fW5PpJSmPiVXAi0l92PHm,149.0,429825
regional-de-weekly-2021-04-29,4hSJUp6k7QeHLxU32MrLIU,16.0,1532130
regional-de-weekly-2021-09-09,6hw1Sy9wZ8UCxYGdpKrU6M,72.0,749789
regional-de-weekly-2021-06-10,2JzXBqTIVHYX43t7EcLyMs,74.0,753617
regional-de-weekly-2021-03-11,4kLLWz7srcuLKA7Et40PQR,198.0,396479
regional-ru-weekly-2021-12-23,4wwqUoX7OweabhkpP2kaTS,182.0,142343
regional-cr-weekly-2021-12-23,57Ba26w9eoXx8BBUNgRNLV,134.0,31384
